strain	accession	genbank_accession_rev	strain_original	date	region	country	division	location	host	date_submitted	sra_accession	abbr_authors	reverse	clade	outbreak	lineage	coverage	missing_data	divergence	nonACGTN	QC_missing_data	QC_mixed_sites	QC_rare_mutations	QC_frame_shifts	QC_stop_codons	frame_shifts	is_reverse_complement	authors	institution
OP555642	OP555642	OP555642.1	Monkeypox/PT0571/2022	2022-09-05	Europe	Portugal			Homo sapiens	2022-09-30		Isidro et al		IIb	hMPXV-1	B.1	0.9396072187374817	11170.0	586.0	0.0	mediocre	good	good	good	good		False	Isidro,J., Borges,V., Pinto,M., Sobral,D., Santos,J., Nunes,A., Mixao,V., Ferreira,R., Santos,D., Duarte,S., Vieira,L., Borrego,M.J., Nuncio,S., Lopes de Carvalho,I., Pelerito,A., Cordeiro,R., Gomes,J.P.	National Institute of Health Doutor Ricardo Jorge, Portugal (INSA), Department of Infectious Diseases
OP605562	OP605562	OP605562.1	Slovenia-MPXV-20-2022	2022-07-XX	Europe	Slovenia			Homo sapiens	2022-10-11		Zakotnik et al		IIb	hMPXV-1	B.1.3	0.9281016586464108	12687.0	548.0	0.0	mediocre	good	good	mediocre	good	OPG092:111-114,OPG208:92-358	False	Zakotnik,S., Vlaj,D., Suljic,A., Zorec,T.M., Korva,M., Poljak,M., Avsic Zupanc,T.	Institute of Microbiology and Immunology, Faculty of Medicine, University of Ljubljana, Laboratory for Diagnostics of Zoonoses and WHO Centre
OP605568	OP605568	OP605568.1	Slovenia-MPXV-26-2022	2022-07-XX	Europe	Slovenia			Homo sapiens	2022-10-11		Zakotnik et al		IIb	hMPXV-1	B.1.3	0.951837897864702	8836.0	564.0	0.0	mediocre	good	good	good	good	OPG044:146-150	False	Zakotnik,S., Vlaj,D., Suljic,A., Zorec,T.M., Korva,M., Poljak,M., Avsic Zupanc,T.	Institute of Microbiology and Immunology, Faculty of Medicine, University of Ljubljana, Laboratory for Diagnostics of Zoonoses and WHO Centre
OP605571	OP605571	OP605571.1	Slovenia-MPXV-29-2022	2022-07-XX	Europe	Slovenia			Homo sapiens	2022-10-11		Zakotnik et al		IIb	hMPXV-1	B.1	0.9430350541810972	11153.0	552.0	0.0	mediocre	good	good	good	good	OPG092:116-372	False	Zakotnik,S., Vlaj,D., Suljic,A., Zorec,T.M., Korva,M., Poljak,M., Avsic Zupanc,T.	Institute of Microbiology and Immunology, Faculty of Medicine, University of Ljubljana, Laboratory for Diagnostics of Zoonoses and WHO Centre
OP605559	OP605559	OP605559.1	Slovenia-MPXV-17-2022	2022-07-XX	Europe	Slovenia			Homo sapiens	2022-10-11		Zakotnik et al		IIb	hMPXV-1	B.1	0.9380454238903904	11462.0	544.0	0.0	mediocre	good	good	good	good	OPG208:109-358	False	Zakotnik,S., Vlaj,D., Suljic,A., Zorec,T.M., Korva,M., Poljak,M., Avsic Zupanc,T.	Institute of Microbiology and Immunology, Faculty of Medicine, University of Ljubljana, Laboratory for Diagnostics of Zoonoses and WHO Centre
OP605569	OP605569	OP605569.1	Slovenia-MPXV-27-2022	2022-07-XX	Europe	Slovenia			Homo sapiens	2022-10-11		Zakotnik et al		IIb	hMPXV-1	B.1	0.9530599516249258	8969.0	581.0	0.0	mediocre	good	good	good	good		False	Zakotnik,S., Vlaj,D., Suljic,A., Zorec,T.M., Korva,M., Poljak,M., Avsic Zupanc,T.	Institute of Microbiology and Immunology, Faculty of Medicine, University of Ljubljana, Laboratory for Diagnostics of Zoonoses and WHO Centre
OP605565	OP605565	OP605565.1	Slovenia-MPXV-23-2022	2022-07-XX	Europe	Slovenia			Homo sapiens	2022-10-11		Zakotnik et al		IIb	hMPXV-1	B.1	0.9337504880608896	11267.0	543.0	0.0	mediocre	good	good	good	good	OPG210:913-1881	False	Zakotnik,S., Vlaj,D., Suljic,A., Zorec,T.M., Korva,M., Poljak,M., Avsic Zupanc,T.	Institute of Microbiology and Immunology, Faculty of Medicine, University of Ljubljana, Laboratory for Diagnostics of Zoonoses and WHO Centre
OP605585	OP605585	OP605585.1	Slovenia-MPXV-44-2022	2022-08-XX	Europe	Slovenia			Homo sapiens	2022-10-11		Zakotnik et al		IIb	hMPXV-1	B.1.3	1.0	0.0	613.0	0.0	good	good	good	good	good		False	Zakotnik,S., Vlaj,D., Suljic,A., Zorec,T.M., Korva,M., Poljak,M., Avsic Zupanc,T.	Institute of Microbiology and Immunology, Faculty of Medicine, University of Ljubljana, Laboratory for Diagnostics of Zoonoses and WHO Centre
OP605584	OP605584	OP605584.1	Slovenia-MPXV-43-2022	2022-08-XX	Europe	Slovenia			Homo sapiens	2022-10-11		Zakotnik et al		IIb	hMPXV-1	B.1	0.999873230937736	19.0	610.0	0.0	good	good	good	good	good		False	Zakotnik,S., Vlaj,D., Suljic,A., Zorec,T.M., Korva,M., Poljak,M., Avsic Zupanc,T.	Institute of Microbiology and Immunology, Faculty of Medicine, University of Ljubljana, Laboratory for Diagnostics of Zoonoses and WHO Centre
OP605580	OP605580	OP605580.1	Slovenia-MPXV-39-2022	2022-08-XX	Europe	Slovenia			Homo sapiens	2022-10-11		Zakotnik et al		IIb	hMPXV-1	B.1	0.9290397497071636	13716.0	542.0	0.0	mediocre	good	good	mediocre	good	OPG190:216-318,OPG210:1676-1881	False	Zakotnik,S., Vlaj,D., Suljic,A., Zorec,T.M., Korva,M., Poljak,M., Avsic Zupanc,T.	Institute of Microbiology and Immunology, Faculty of Medicine, University of Ljubljana, Laboratory for Diagnostics of Zoonoses and WHO Centre
OP605581	OP605581	OP605581.1	Slovenia-MPXV-40-2022	2022-08-XX	Europe	Slovenia			Homo sapiens	2022-10-11		Zakotnik et al		IIb	hMPXV-1	B.1.3	0.975553854033031	4775.0	587.0	0.0	good	good	good	good	good		False	Zakotnik,S., Vlaj,D., Suljic,A., Zorec,T.M., Korva,M., Poljak,M., Avsic Zupanc,T.	Institute of Microbiology and Immunology, Faculty of Medicine, University of Ljubljana, Laboratory for Diagnostics of Zoonoses and WHO Centre
OP605583	OP605583	OP605583.1	Slovenia-MPXV-42-2022	2022-08-XX	Europe	Slovenia			Homo sapiens	2022-10-11		Zakotnik et al		IIb	hMPXV-1	B.1.2	0.9995334898508688	43.0	613.0	0.0	good	good	good	good	good		False	Zakotnik,S., Vlaj,D., Suljic,A., Zorec,T.M., Korva,M., Poljak,M., Avsic Zupanc,T.	Institute of Microbiology and Immunology, Faculty of Medicine, University of Ljubljana, Laboratory for Diagnostics of Zoonoses and WHO Centre
OP605582	OP605582	OP605582.1	Slovenia-MPXV-41-2022	2022-08-XX	Europe	Slovenia			Homo sapiens	2022-10-11		Zakotnik et al		IIb	hMPXV-1	B.1	0.9759037366448792	4698.0	576.0	0.0	good	good	good	good	good		False	Zakotnik,S., Vlaj,D., Suljic,A., Zorec,T.M., Korva,M., Poljak,M., Avsic Zupanc,T.	Institute of Microbiology and Immunology, Faculty of Medicine, University of Ljubljana, Laboratory for Diagnostics of Zoonoses and WHO Centre
OP605589	OP605589	OP605589.1	Slovenia-MPXV-48-2022	2022-09-XX	Europe	Slovenia			Homo sapiens	2022-10-11		Zakotnik et al		IIb	hMPXV-1	B.1	0.727456657657612	51795.0	400.0	0.0	bad	good	good	mediocre	good	OPG097:271-345,OPG208:109-358	False	Zakotnik,S., Vlaj,D., Suljic,A., Zorec,T.M., Korva,M., Poljak,M., Avsic Zupanc,T.	Institute of Microbiology and Immunology, Faculty of Medicine, University of Ljubljana, Laboratory for Diagnostics of Zoonoses and WHO Centre
OP642416	OP642416	OP642416.1	ANT-LDSP-ANT-MPX-25390E	2022-09-12	South America	Colombia	Antioquia	Medellin		2022-10-17		Betancur et al		IIb	hMPXV-1	B.1.11	0.7916880061254811	35737.0	454.0	0.0	bad	good	good	good	good		False	Betancur,I.I.B., Velarde-Hoyos,C.-A.C.V., Gomez,R.R.G., Mercado-Reyes,M.M.R.	Laboratorio Departamental de Salud Publica de Antioquia, Antioquia
OP642412	OP642412	OP642412.1	ANT-LDSP-ANT-MPX-25340L	2022-09-13	South America	Colombia	Antioquia	Medellin		2022-10-17		Betancur et al		IIb	hMPXV-1	B.1.10	0.8492462311557789	24386.0	484.0	0.0	bad	good	good	good	good		False	Betancur,I.I.B., Velarde-Hoyos,C.-A.C.V., Gomez,R.R.G., Mercado-Reyes,M.M.R.	Laboratorio Departamental de Salud Publica de Antioquia, Antioquia
OP642378	OP642378	OP642378.1	ANT-LDSP-ANT-MPX-24594-L	2022-09-07	South America	Colombia	Antioquia	Medellin	Homo sapiens	2022-10-17		Betancur et al		IIb	hMPXV-1	B.1.16	0.8108605591022722	34181.0	459.0	0.0	bad	good	good	good	good		False	Betancur,I.I.B., Velarde-Hoyos,C.-A.C.V., Gomez,R.R.G., Mercado-Reyes,M.M.R.	Laboratorio Departamental de Salud Publica de Antioquia, Antioquia
OP642381	OP642381	OP642381.1	ANT-LDSP-ANT-MPX-24728-L	2022-09-08	South America	Colombia	Antioquia	Medellin	Homo sapiens	2022-10-17		Betancur et al		IIb	hMPXV-1	B.1.10	0.8858216410001571	19398.0	511.0	0.0	mediocre	good	good	good	good		False	Betancur,I.I.B., Velarde-Hoyos,C.-A.C.V., Gomez,R.R.G., Mercado-Reyes,M.M.R.	Laboratorio Departamental de Salud Publica de Antioquia, Antioquia
OP693655	OP693655	OP693655.1	CUN_INS_MPX_0748_L	2022-09-03	South America	Colombia	Cundinamarca		Homo sapiens	2022-10-21		Laiton-Donato et al		IIb	hMPXV-1	B.1	0.978941123376722	4029.0	591.0	0.0	good	good	good	good	good		False	Laiton-Donato,K., Alvarez-Diaz,D.A., Franco-Munoz,C., Ruiz-Moreno,H.A., Rojas-Estevez,P., Rosales,A., Martinez,D., Flores,A., Prieto,F., Walteros,D., Gomez,S., Mercado-Reyes,M.	Instituto Nacional de Salud, Direccion de Investigacion en Salud Publica
OP642388	OP642388	OP642388.1	ANT-LDSP-ANT-MPX-24915-L	2022-09-09	South America	Colombia	Antioquia	Rionegro	Homo sapiens	2022-10-17		Betancur et al		IIb	hMPXV-1	B.1.10	0.8641289190655599	26695.0	507.0	0.0	bad	good	good	good	good		False	Betancur,I.I.B., Velarde-Hoyos,C.-A.C.V., Gomez,R.R.G., Mercado-Reyes,M.M.R.	Laboratorio Departamental de Salud Publica de Antioquia, Antioquia
OP722513	OP722513	OP722513.1	MPX/Human/USA/CA-LACPHL-MA00254/2022	2022-10-11	North America	USA			Homo sapiens	2022-10-27		Hemarajata et al		IIb	hMPXV-1	B.1	0.9791693076887972	2946.0	601.0	0.0	good	good	good	good	good		False	Hemarajata,P., Green,N.M., Garrigues,J.M.	Los Angeles County Public Health Laboratories, Los Angeles County Department of Public Health
OP920700	OP920700	OP920700.1	MPXV/Human/USA/CA-LACPHL-MA00362/2022	2022-10-28	North America	USA			Homo sapiens	2022-11-30		Hemarajata et al		IIb	hMPXV-1	B.1	0.9910095381042447	225.0	600.0	0.0	good	good	good	good	good		False	Hemarajata,P., Green,N.M., Garrigues,J.	Los Angeles County Public Health Laboratories, Los Angeles County Department of Public Health
OP890525	OP890525	OP890525.1	MPXV/Human/USA/CA-LACPHL-MA00321/2022	2022-10-27	North America	USA			Homo sapiens	2022-11-24		Hemarajata et al		IIb	hMPXV-1	B.1	0.9910247503917164	222.0	600.0	0.0	good	good	good	good	good		False	Hemarajata,P., Green,N.M., Garrigues,J.M.	Los Angeles County Public Health Laboratories, Los Angeles County Department of Public Health
OP863229	OP863229	OP863229.1	hMpxV/USA/CA-CDPH-000055/2022	2022-10-07	North America	USA			Homo sapiens	2022-11-21		Haw et al		IIb	hMPXV-1	B.1	0.9798792144374748	2433.0	597.0	1.0	good	good	good	good	good		False	Haw,M., Probert,W., Espinosa,A., Kath,C., O'Neil,R., Bell,J., Hacker,J.	CDPH, VRDL
OQ330977	OQ330977	OQ330977.1	Monkeypox virus/Human/USA/CA-LACPHL-MA00370/2022	2022-10-26	North America	USA			Homo sapiens	2023-01-26		Hemarajata et al		IIb	hMPXV-1	B.1	0.9624662160449068	6219.0	585.0	0.0	good	good	good	good	good		False	Hemarajata,P., Green,N.M., Garrigues,J.M.	Los Angeles County Public Health Laboratories, Los Angeles County Department of Public Health
OQ330988	OQ330988	OQ330988.1	Monkeypox virus/Human/USA/CA-LACPHL-MA00382/2022	2022-10-14	North America	USA			Homo sapiens	2023-01-26		Hemarajata et al		IIb	hMPXV-1	B.1.2	0.9888392517582868	654.0	601.0	1.0	good	good	good	good	good		False	Hemarajata,P., Green,N.M., Garrigues,J.M.	Los Angeles County Public Health Laboratories, Los Angeles County Department of Public Health
OP689665	OP689665	OP689665.1	MPXV/Germany/2022/ON/RKI512	2022-10-XX	Europe	Germany			Homo sapiens	2022-10-20		Brinkmann et al		IIb	hMPXV-1	B.1	0.9653819044769762	317.0	577.0	0.0	good	good	good	good	good		False	Brinkmann,A., Kohl,C., Pape,K., Schrick,L., Michel,J., Schaade,L., Nitsche,A.	Robert Koch Institute, Centre for Biological Threats, Highly Pathogenic Viruses
OP837354	OP837354	OP837354.1	MPXV/Germany/2022/RKI592	2022-10-XX	Europe	Germany			Homo sapiens	2022-11-16		Brinkmann et al		IIb	hMPXV-1	B.1	1.0	0.0	606.0	0.0	good	good	good	good	good		False	Brinkmann,A., Kohl,C., Pape,K., Schrick,L., Michel,J., Schaade,L., Nitsche,A.	Robert Koch Institute, Centre for Biological Threats, Highly Pathogenic Viruses
OP689664	OP689664	OP689664.1	MPXV/Germany/2022/ON/RKI511	2022-10-XX	Europe	Germany			Homo sapiens	2022-10-20		Brinkmann et al		IIb	hMPXV-1	B.1.10	0.9650472341525996	383.0	582.0	0.0	good	good	good	good	good		False	Brinkmann,A., Kohl,C., Pape,K., Schrick,L., Michel,J., Schaade,L., Nitsche,A.	Robert Koch Institute, Centre for Biological Threats, Highly Pathogenic Viruses
OP764629	OP764629	OP764629.1	MPXV/Germany/2022/RKI571	2022-10-XX	Europe	Germany			Homo sapiens	2022-11-03		Brinkmann et al		IIb	hMPXV-1	B.1	0.9989402106394738	209.0	606.0	0.0	good	good	good	good	good		False	Brinkmann,A., Kohl,C., Pape,K., Schrick,L., Michel,J., Schaade,L., Nitsche,A.	Robert Koch Institute, Centre for Biological Threats, Highly Pathogenic Viruses
OP689663	OP689663	OP689663.1	MPXV/Germany/2022/ON/RKI510	2022-10-XX	Europe	Germany			Homo sapiens	2022-10-20		Brinkmann et al		IIb	hMPXV-1	B.1	0.9615331957466444	1075.0	577.0	0.0	good	good	good	good	good		False	Brinkmann,A., Kohl,C., Pape,K., Schrick,L., Michel,J., Schaade,L., Nitsche,A.	Robert Koch Institute, Centre for Biological Threats, Highly Pathogenic Viruses
OP837355	OP837355	OP837355.1	MPXV/Germany/2022/RKI593	2022-10-XX	Europe	Germany			Homo sapiens	2022-11-16		Brinkmann et al		IIb	hMPXV-1	B.1	0.9969778255556287	596.0	604.0	0.0	good	good	good	good	good		False	Brinkmann,A., Kohl,C., Pape,K., Schrick,L., Michel,J., Schaade,L., Nitsche,A.	Robert Koch Institute, Centre for Biological Threats, Highly Pathogenic Viruses
OP727820	OP727820	OP727820.1	PEV_case	2022-07-29	Europe	Belgium			Homo sapiens	2022-10-27		Berens-Riha et al		IIb	hMPXV-1	B.1	0.9969119056432516	160.0	610.0	0.0	good	good	good	good	good		False	Berens-Riha,N., De Block,T., Rutgers,J., Van Gestel,L., Hens,M., Kenyon,C., Soentjens,P., Van Griensven,J., Brosius,I., Arien,K., Van Esbroeck,M., Rezende,A.M., Vercauteren,K., Liesenborghs,L.	Institute of Tropica Medicine, Department of Clinical Sciences
OP727821	OP727821	OP727821.1	PrEV_case_1	2022-08-27	Europe	Belgium			Homo sapiens	2022-10-27		Berens-Riha et al		IIb	hMPXV-1	B.1.3	0.9640990015668656	6134.0	572.0	0.0	good	good	good	good	good		False	Berens-Riha,N., De Block,T., Rutgers,J., Van Gestel,L., Hens,M., Kenyon,C., Soentjens,P., Van Griensven,J., Brosius,I., Arien,K., Van Esbroeck,M., Rezende,A.M., Vercauteren,K.	Institute of Tropica Medicine, Department of Clinical Sciences
OP727822	OP727822	OP727822.1	PrEV_case_2	2022-10-02	Europe	Belgium			Homo sapiens	2022-10-27		Berens-Riha et al		IIb	hMPXV-1	B.1.7	0.9685409895085924	6100.0	591.0	1.0	good	good	good	good	good		False	Berens-Riha,N., De Block,T., Rutgers,J., Van Gestel,L., Hens,M., Kenyon,C., Soentjens,P., Van Griensven,J., Brosius,I., Arien,K., Van Esbroeck,M., Rezende,A.M., Vercauteren,K.	Institute of Tropica Medicine, Department of Clinical Sciences
OP727823	OP727823	OP727823.1	PrEV_case_4	2022-10-09	Europe	Belgium			Homo sapiens	2022-10-27		Berens-Riha et al		IIb	hMPXV-1	B.1	0.9980933933035512	300.0	606.0	0.0	good	good	good	good	good		False	Berens-Riha,N., De Block,T., Rutgers,J., Van Gestel,L., Hens,M., Kenyon,C., Soentjens,P., Van Griensven,J., Brosius,I., Arien,K., Van Esbroeck,M., Rezende,A.M., Vercauteren,K.	Institute of Tropica Medicine, Department of Clinical Sciences
OP819954	OP819954	OP819954.1	VAC_INS_MPX_0960_C	2022-10-15	South America	Colombia	Valle del Cauca		Homo sapiens	2022-11-14		Laiton-Donato et al		IIb	hMPXV-1	B.1.16	0.920485373385596	15557.0	547.0	0.0	mediocre	good	good	good	good		False	Laiton-Donato,K.D., Franco,C.E., Alvarez-Diaz,D.A., Ruiz-Moreno,H.A., Prada,D.A., Martinez,D., Mercado-Reyes,M.M.	Instituto Nacional de Salud, Direccion de Investigacion en Salud Publica
OP819958	OP819958	OP819958.1	QUI_INS_MPX_0967_L	2022-10-15	South America	Colombia	Quindio		Homo sapiens	2022-11-14		Laiton-Donato et al		IIb	hMPXV-1	B.1.10	0.9784543301776288	4125.0	594.0	0.0	good	good	good	good	good		False	Laiton-Donato,K.D., Franco,C.E., Alvarez-Diaz,D.A., Ruiz-Moreno,H.A., Prada,D.A., Martinez,D., Mercado-Reyes,M.M.	Instituto Nacional de Salud, Direccion de Investigacion en Salud Publica
OP819949	OP819949	OP819949.1	VAC_INS_MPX_0955_C	2022-10-11	South America	Colombia	Valle del Cauca		Homo sapiens	2022-11-14		Laiton-Donato et al		IIb	hMPXV-1	B.1.16	0.9958977531451404	685.0	613.0	0.0	good	good	good	good	good		False	Laiton-Donato,K.D., Franco,C.E., Alvarez-Diaz,D.A., Ruiz-Moreno,H.A., Prada,D.A., Martinez,D., Mercado-Reyes,M.M.	Instituto Nacional de Salud, Direccion de Investigacion en Salud Publica
OQ261704	OQ261704	OQ261704.1	ANT-LDSP-ANT-MPX-28299E	2022-10-13	South America	Colombia	Antioquia		Homo sapiens	2023-01-22		Betancur et al		IIb	hMPXV-1	B.1.10	0.9758530290199736	4662.0	587.0	0.0	good	good	good	good	good		False	Betancur,I.I.B., Velarde-Hoyos,C.-A.C.V., Gomez,R.R.G., Mercado-Reyes,M.M.R.	Laboratorio Departamental de Salud Publica de Antioquia, Antioquia
OP819959	OP819959	OP819959.1	SAN_INS_MPX_0971_L	2022-10-11	South America	Colombia	Santander		Homo sapiens	2022-11-14		Laiton-Donato et al		IIb	hMPXV-1	B.1.16	0.96486975746543	6804.0	585.0	0.0	good	good	good	good	good		False	Laiton-Donato,K.D., Franco,C.E., Alvarez-Diaz,D.A., Ruiz-Moreno,H.A., Prada,D.A., Martinez,D., Mercado-Reyes,M.M.	Instituto Nacional de Salud, Direccion de Investigacion en Salud Publica
OP819955	OP819955	OP819955.1	VAC_INS_MPX_0962_C	2022-10-13	South America	Colombia	Valle del Cauca		Homo sapiens	2022-11-14		Laiton-Donato et al		IIb	hMPXV-1	B.1.16	0.9796256763129472	3894.0	603.0	0.0	good	good	good	good	good		False	Laiton-Donato,K.D., Franco,C.E., Alvarez-Diaz,D.A., Ruiz-Moreno,H.A., Prada,D.A., Martinez,D., Mercado-Reyes,M.M.	Instituto Nacional de Salud, Direccion de Investigacion en Salud Publica
OP838893	OP838893	OP838893.1	ID6821	2022-06-21	Europe	Italy			Homo sapiens	2022-11-16		Viscardi et al		IIb	hMPXV-1	B.1	0.9999391508501132	3.0	606.0	9.0	good	good	good	good	good	OPG029:155-156,OPG047:482-483	False	Viscardi,M., Cozzolino,L., De Martinis,C., Cardillo,L., Fusco,G.	Istituto Zooprofilattico Sperimentale del Mezzogiorno, Hanimal Health
OQ331002	OQ331002	OQ331002.1	Monkeypox virus/Human/USA/CA-LACPHL-MA00374/2022	2022-11-23	North America	USA			Homo sapiens	2023-01-26		Hemarajata et al		IIb	hMPXV-1	B.1	0.9912884300412252	479.0	602.0	0.0	good	good	good	good	good	OPG153:386-510	False	Hemarajata,P., Green,N.M., Garrigues,J.M.	Los Angeles County Public Health Laboratories, Los Angeles County Department of Public Health
OP890555	OP890555	OP890555.1	MPXV/Human/USA/CA-LACPHL-MA00327/2022	2022-11-09	North America	USA			Homo sapiens	2022-11-24		Hemarajata et al		IIb	hMPXV-1	B.1.17	0.9910247503917164	222.0	602.0	0.0	good	good	good	good	good		False	Hemarajata,P., Green,N.M., Garrigues,J.M.	Los Angeles County Public Health Laboratories, Los Angeles County Department of Public Health
OP890558	OP890558	OP890558.1	MPXV/Human/USA/CA-LACPHL-MA00330/2022	2022-11-09	North America	USA			Homo sapiens	2022-11-24		Hemarajata et al		IIb	hMPXV-1	B.1.17	0.9889609500580604	629.0	601.0	0.0	good	good	good	good	good		False	Hemarajata,P., Green,N.M., Garrigues,J.M.	Los Angeles County Public Health Laboratories, Los Angeles County Department of Public Health
OP890528	OP890528	OP890528.1	MPXV/Human/USA/CA-LACPHL-MA00295/2022	2022-11-01	North America	USA			Homo sapiens	2022-11-24		Hemarajata et al		IIb	hMPXV-1	B.1.2	0.910977693715804	16008.0	549.0	0.0	mediocre	good	good	good	good		False	Hemarajata,P., Green,N.M., Garrigues,J.M.	Los Angeles County Public Health Laboratories, Los Angeles County Department of Public Health
OP920695	OP920695	OP920695.1	MPXV/Human/USA/CA-LACPHL-MA00357/2022	2022-11-08	North America	USA			Homo sapiens	2022-11-30		Hemarajata et al		IIb	hMPXV-1	B.1	0.9917295863779036	897.0	606.0	0.0	good	good	good	good	good		False	Hemarajata,P., Green,N.M., Garrigues,J.	Los Angeles County Public Health Laboratories, Los Angeles County Department of Public Health
OP890564	OP890564	OP890564.1	MPXV/Human/USA/CA-LACPHL-MA00336/2022	2022-11-09	North America	USA			Homo sapiens	2022-11-24		Hemarajata et al		IIb	hMPXV-1	B.1.17	0.9866486823623668	1133.0	601.0	0.0	good	good	good	good	good		False	Hemarajata,P., Green,N.M., Garrigues,J.M.	Los Angeles County Public Health Laboratories, Los Angeles County Department of Public Health
OQ148469	OQ148469	OQ148469.1	LBMB-UTP_MP-013_VAC	2022-11-11	South America	Colombia	Valle del Cauca		Homo sapiens	2022-12-30		Lopez et al		IIb	hMPXV-1	B.1.11	0.933988813897946	11295.0	574.0	0.0	mediocre	good	good	good	good		False	Lopez,P.A., Orjuela,M., Tabares,F.A., Anacona,J.D., Zuluaga-Velez,A., Sepulveda-Arias,J.C.	Universidad Tecnologica de Pereira, Laboratorio de Biologia Molecular y Biotecnologia / Facultad de ciencias de la salud
OQ148472	OQ148472	OQ148472.1	LBMB-UTP_MP-019_VAC	2022-11-11	South America	Colombia	Valle del Cauca		Homo sapiens	2022-12-30		Tabares et al		IIb	hMPXV-1	B.1.10	0.9431466109558896	9492.0	574.0	0.0	mediocre	good	good	good	good		False	Tabares,F.A., Anacona,J.D., Lopez,P.A., Orjuela,M., Zuluaga-Velez,A., Sepulveda-Arias,J.C.	Universidad Tecnologica de Pereira, Laboratorio de Biologia Molecular y Biotecnologia / Facultad de ciencias de la salud
OQ148474	OQ148474	OQ148474.1	LBMB-UTP_MP-025_VAC	2022-11-15	South America	Colombia	Valle del Cauca		Homo sapiens	2022-12-30		Lopez et al		IIb	hMPXV-1	B.1	0.9281118001713916	11990.0	573.0	0.0	mediocre	good	good	good	good		False	Lopez,P.A., Orjuela,M., Tabares,F.A., Anacona,J.D., Zuluaga-Velez,A., Sepulveda-Arias,J.C.	Universidad Tecnologica de Pereira, Laboratorio de Biologia Molecular y Biotecnologia / Facultad de ciencias de la salud
OP959057	OP959057	OP959057.1	SUC-UNIMOL-MPX-293401-L	2022-11-10	South America	Colombia	Sucre CO		Homo sapiens	2022-12-06		Loyola et al		IIb	hMPXV-1	B.1.10	0.9453168973018472	8597.0	567.0	0.0	mediocre	good	good	good	good		False	Loyola,S., Fernandez-Ruiz,M., Torres-Pacheco,J., Franco-Munoz,C., Laiton-Donato,K., Ruiz-Moreno,H., Mercado-Reyes,M., Gomez-Camargo,D.	Universidad de Cartagena, Laboratorio de Investigacion Molecular (UNIMOL)
OP959064	OP959064	OP959064.1	BOL-UNIMOL-MPX-293772-L	2022-11-17	South America	Colombia	Bolivar CO		Homo sapiens	2022-12-06		Loyola et al		IIb	hMPXV-1	B.1.11	0.7975903736644879	37730.0	493.0	0.0	bad	good	good	good	good		False	Loyola,S., Fernandez-Ruiz,M., Torres-Pacheco,J., Franco-Munoz,C., Laiton-Donato,K., Ruiz-Moreno,H., Mercado-Reyes,M., Gomez-Camargo,D.	Universidad de Cartagena, Laboratorio de Investigacion Molecular (UNIMOL)
OQ148473	OQ148473	OQ148473.1	LBMB-UTP_MP-021_VAC	2022-11-11	South America	Colombia	Valle del Cauca		Homo sapiens	2022-12-30		Anacona et al		IIb	hMPXV-1	B.1.16	0.84788726680831	27811.0	508.0	0.0	bad	good	good	good	good		False	Anacona,J.D., Lopez,P.A., Orjuela,M., Tabares,F.A., Zuluaga-Velez,A., Sepulveda-Arias,J.C.	Universidad Tecnologica de Pereira, Laboratorio de Biologia Molecular y Biotecnologia / Facultad de ciencias de la salud
OQ159028	OQ159028	OQ159028.1	MPXV/Germany/2022/RKI633	2022-11-XX	Europe	Germany			Homo sapiens	2023-01-03		Brinkmann et al		IIb	hMPXV-1	B.1	0.9978246428915516	429.0	608.0	0.0	good	good	good	good	good		False	Brinkmann,A., Kohl,C., Pape,K., Schrick,L., Michel,J., Schaade,L., Nitsche,A.	Robert Koch Institute, Centre for Biological Threats, Highly Pathogenic Viruses
OQ159027	OQ159027	OQ159027.1	MPXV/Germany/2022/RKI632	2022-11-XX	Europe	Germany			Homo sapiens	2023-01-03		Brinkmann et al		IIb	hMPXV-1	B.1.2	0.9974494064672504	503.0	613.0	0.0	good	good	good	good	good		False	Brinkmann,A., Kohl,C., Pape,K., Schrick,L., Michel,J., Schaade,L., Nitsche,A.	Robert Koch Institute, Centre for Biological Threats, Highly Pathogenic Viruses
OQ330997	OQ330997	OQ330997.1	Monkeypox virus/Human/USA/CA-LACPHL-MA00390/2022	2022-12-14	North America	USA			Homo sapiens	2023-01-26		Hemarajata et al		IIb	hMPXV-1	B.1.2	0.9906951508298304	287.0	607.0	0.0	good	good	good	good	good		False	Hemarajata,P., Green,N.M., Garrigues,J.M.	Los Angeles County Public Health Laboratories, Los Angeles County Department of Public Health
OQ330973	OQ330973	OQ330973.1	Monkeypox virus/Human/USA/CA-LACPHL-MA00394/2022	2022-12-23	North America	USA			Homo sapiens	2023-01-26		Hemarajata et al		IIb	hMPXV-1	B.1	0.9936260515493714	475.0	602.0	0.0	good	good	good	good	good		False	Hemarajata,P., Green,N.M., Garrigues,J.M.	Los Angeles County Public Health Laboratories, Los Angeles County Department of Public Health
OQ331008	OQ331008	OQ331008.1	Monkeypox virus/Human/USA/CA-LACPHL-MA00399/2022	2022-12-30	North America	USA			Homo sapiens	2023-01-26		Hemarajata et al		IIb	hMPXV-1	B.1	0.8367924384789741	31443.0	530.0	4.0	bad	good	good	good	good		False	Hemarajata,P., Green,N.M., Garrigues,J.M.	Los Angeles County Public Health Laboratories, Los Angeles County Department of Public Health
